v1,fips,cum_cases,cum_deaths,cases,deaths,date,state,week_case_diff,week_death_diff,week_case_growth,week_death_growth,day_case_diff,day_death_diff,day_case_growth,day_death_growth
3782,46,90,1,22,0,29mar2020,South Dakota,4.248495242049359,0,1.683545884587823,0,3.13549421592915,0,.737598943130779,0
3837,46,100,1,10,0,30mar2020,South Dakota,4.290459441148391,0,1.346020461981951,0,2.397895272798371,0,-.737598943130779,0
3892,46,107,1,7,0,31mar2020,South Dakota,4.356708826689592,0,1.360976553135601,0,2.079441541679836,0,-.3184537311185349,0
3947,46,129,1,22,0,01apr2020,South Dakota,4.48863636973214,0,1.054649165246993,0,3.13549421592915,0,1.056052674249314,0
4002,46,165,2,36,1,02apr2020,South Dakota,4.787491742782046,.6931471805599453,1.290984181315566,.6931471805599453,3.610917912644224,.6931471805599453,.4754236967150747,.6931471805599453
4057,46,187,2,22,0,03apr2020,South Dakota,4.867534450455582,.6931471805599453,1.060871960685263,.6931471805599453,3.13549421592915,0,-.4754236967150747,-.6931471805599453
4112,46,212,2,25,0,04apr2020,South Dakota,4.976733742420574,.6931471805599453,.969400557188103,.6931471805599453,3.258096538021482,0,.1226023220923325,0
4167,46,240,2,28,0,05apr2020,South Dakota,5.017279836814924,.6931471805599453,.7687845947655649,.6931471805599453,3.367295829986474,0,.109199291964992,0
4222,46,288,4,48,2,06apr2020,South Dakota,5.241747015059643,1.386294361119891,.9512875739112516,1.386294361119891,3.891820298110626,1.09861228866811,.5245244681241523,1.09861228866811
4277,46,320,6,32,2,07apr2020,South Dakota,5.365976015021851,1.791759469228055,1.009267188332259,1.791759469228055,3.49650756146648,1.09861228866811,-.3953127366441462,0
4332,46,393,6,73,0,08apr2020,South Dakota,5.579729825986222,1.791759469228055,1.091093456254082,1.791759469228055,4.30406509320417,0,.80755753173769,-1.09861228866811
4387,46,447,6,54,0,09apr2020,South Dakota,5.645446897643238,1.6094379124341,.8579551548611919,.916290731874155,4.007333185232471,0,-.296731907971699,0
4442,46,536,6,89,0,10apr2020,South Dakota,5.857933154483459,1.6094379124341,.9903987040278768,.916290731874155,4.499809670330265,0,.4924764850977938,0
4497,46,626,6,90,0,11apr2020,South Dakota,6.028278520230698,1.6094379124341,1.051544777810124,.916290731874155,4.51085950651685,0,.0110498361865847,0
4552,46,729,6,103,0,12apr2020,South Dakota,6.194405391104672,1.6094379124341,1.177125554289748,.916290731874155,4.644390899141372,0,.1335313926245227,0
4607,46,867,6,138,0,13apr2020,South Dakota,6.363028103540465,1.09861228866811,1.121281088480822,-.2876820724517808,4.934473933130691,0,.290083033989319,0
4662,46,987,6,120,0,14apr2020,South Dakota,6.504288173536645,0,1.138312158514794,-1.791759469228055,4.795790545596741,0,-.1386833875339502,0
4717,46,1168,6,181,0,15apr2020,South Dakota,6.654152520183219,0,1.074422694196997,-1.791759469228055,5.204006687076795,0,.4082161414800538,0
4772,46,1311,7,143,1,16apr2020,South Dakota,6.762729506931879,.6931471805599453,1.117282609288641,-.916290731874155,4.969813299576001,.6931471805599453,-.2341933875007944,.6931471805599453
4827,46,1411,7,100,0,17apr2020,South Dakota,6.775366090936392,.6931471805599453,.9174329364529328,-.916290731874155,4.61512051684126,0,-.354692782734741,-.6931471805599453
4882,46,1541,7,130,0,18apr2020,South Dakota,6.82001636467413,.6931471805599453,.791737844443432,-.916290731874155,4.875197323201151,0,.2600768063598915,0
4937,46,1635,7,94,0,19apr2020,South Dakota,6.810142450115136,.6931471805599453,.6157370590104643,-.916290731874155,4.553876891600541,0,-.3213204316006104,0
4992,46,1685,7,50,0,20apr2020,South Dakota,6.70808408385307,.6931471805599453,.3450559803126048,-.4054651081081645,3.931825632724326,0,-.622051258876215,0
1693,47,0,0,0,0,20feb2020,Tennessee,0,0,0,0,0,0,0,0
1748,47,0,0,0,0,21feb2020,Tennessee,0,0,0,0,0,0,0,0
1803,47,0,0,0,0,22feb2020,Tennessee,0,0,0,0,0,0,0,0
1858,47,0,0,0,0,23feb2020,Tennessee,0,0,0,0,0,0,0,0
1913,47,0,0,0,0,24feb2020,Tennessee,0,0,0,0,0,0,0,0
1968,47,0,0,0,0,25feb2020,Tennessee,0,0,0,0,0,0,0,0
2023,47,0,0,0,0,26feb2020,Tennessee,0,0,0,0,0,0,0,0
2078,47,0,0,0,0,27feb2020,Tennessee,0,0,0,0,0,0,0,0
2133,47,0,0,0,0,28feb2020,Tennessee,0,0,0,0,0,0,0,0
2188,47,0,0,0,0,29feb2020,Tennessee,0,0,0,0,0,0,0,0
2243,47,0,0,0,0,01mar2020,Tennessee,0,0,0,0,0,0,0,0
2298,47,0,0,0,0,02mar2020,Tennessee,0,0,0,0,0,0,0,0
2353,47,0,0,0,0,03mar2020,Tennessee,0,0,0,0,0,0,0,0
2408,47,0,0,0,0,04mar2020,Tennessee,0,0,0,0,0,0,0,0
2463,47,1,0,1,0,05mar2020,Tennessee,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0
2518,47,1,0,0,0,06mar2020,Tennessee,.6931471805599453,0,.6931471805599453,0,0,0,-.6931471805599453,0
2573,47,1,0,0,0,07mar2020,Tennessee,.6931471805599453,0,.6931471805599453,0,0,0,0,0
2628,47,3,0,2,0,08mar2020,Tennessee,1.386294361119891,0,1.386294361119891,0,1.09861228866811,0,1.09861228866811,0
2683,47,4,0,1,0,09mar2020,Tennessee,1.6094379124341,0,1.6094379124341,0,.6931471805599453,0,-.4054651081081645,0
2738,47,7,0,3,0,10mar2020,Tennessee,2.079441541679836,0,2.079441541679836,0,1.386294361119891,0,.6931471805599453,0
2793,47,8,0,1,0,11mar2020,Tennessee,2.19722457733622,0,2.19722457733622,0,.6931471805599453,0,-.6931471805599453,0
2848,47,18,0,10,0,12mar2020,Tennessee,2.890371757896165,0,2.197224577336219,0,2.397895272798371,0,1.704748092238425,0
2903,47,26,0,8,0,13mar2020,Tennessee,3.258096538021482,0,2.564949357461537,0,2.19722457733622,0,-.2006706954621511,0
2958,47,32,0,6,0,14mar2020,Tennessee,3.465735902799727,0,2.772588722239781,0,1.945910149055313,0,-.2513144282809063,0
3013,47,39,0,7,0,15mar2020,Tennessee,3.610917912644224,0,2.224623551524334,0,2.079441541679836,0,.1335313926245225,0
3068,47,52,0,13,0,16mar2020,Tennessee,3.891820298110626,0,2.282382385676526,0,2.639057329615258,0,.5596157879354227,0
3123,47,73,0,21,0,17mar2020,Tennessee,4.204692619390966,0,2.12525107771113,0,3.091042453358316,0,.4519851237430577,0
3178,47,98,0,25,0,18mar2020,Tennessee,4.51085950651685,0,2.31363492918063,0,3.258096538021482,0,.1670540846631661,0
3233,47,155,0,57,0,19mar2020,Tennessee,4.927253685157205,0,2.036881927261041,0,4.060443010546419,0,.802346472524937,0
3288,47,237,0,82,0,20mar2020,Tennessee,5.356586274672012,0,2.09848973665053,0,4.418840607796598,0,.3583975972501792,0
3343,47,312,2,75,2,21mar2020,Tennessee,5.638354669333745,1.09861228866811,2.172618766534019,1.09861228866811,4.330733340286331,1.09861228866811,-.0881072675102672,1.09861228866811
3398,47,424,2,112,0,22mar2020,Tennessee,5.955837369464831,1.09861228866811,2.344919456820607,1.09861228866811,4.727387818712341,0,.3966544784260098,-1.09861228866811
3453,47,522,2,98,0,23mar2020,Tennessee,6.154858094016418,1.09861228866811,2.263037795905791,1.09861228866811,4.59511985013459,0,-.132267968577751,0
3508,47,678,2,156,0,24mar2020,Tennessee,6.406879986069314,1.09861228866811,2.202187366678348,1.09861228866811,5.056245805348308,0,.4611259552137179,0
3563,47,806,3,128,1,25mar2020,Tennessee,6.563855526532127,1.386294361119891,2.052996020015278,1.386294361119891,4.859812404361672,.6931471805599453,-.1964334009866358,.6931471805599453
3618,47,981,3,175,0,26mar2020,Tennessee,6.717804695023691,1.386294361119891,1.790551009866486,1.386294361119891,5.170483995038151,0,.3106715906764794,-.6931471805599453
3673,47,1180,6,199,3,27mar2020,Tennessee,6.8501261661455,1.945910149055313,1.493539891473488,1.945910149055313,5.298317366548036,1.386294361119891,.1278333715098849,1.386294361119891
3728,47,1363,6,183,0,28mar2020,Tennessee,6.958448393297656,1.6094379124341,1.32009372396391,.5108256237659905,5.214935757608986,0,-.0833816089390504,-1.386294361119891
3783,47,1569,7,206,1,29mar2020,Tennessee,7.044032897274685,1.791759469228055,1.088195527809854,.6931471805599452,5.332718793265369,.6931471805599453,.1177830356563829,.6931471805599453
3838,47,1721,13,152,6,30mar2020,Tennessee,7.090076835776092,2.484906649788,.935218741759674,1.386294361119891,5.030437921392435,1.945910149055313,-.3022808718729335,1.252762968495368
3893,47,2049,13,328,0,31mar2020,Tennessee,7.22402480828583,2.484906649788,.8171448222165161,1.386294361119891,5.796057750765372,0,.7656198293729366,-1.945910149055313
3948,47,2689,23,640,10,01apr2020,Tennessee,7.541152455136308,3.044522437723423,.977296928604181,1.658228076603532,6.46302945692067,2.397895272798371,.666971706155298,2.397895272798371
4003,47,2868,32,179,9,02apr2020,Tennessee,7.543273346705446,3.401197381662155,.8254686516817547,2.014903020542265,5.19295685089021,2.302585092994046,-1.270072606030459,-.0953101798043248
4058,47,3032,38,164,6,03apr2020,Tennessee,7.52456122628536,3.49650756146648,.6744350601398592,1.550597412411167,5.10594547390058,1.945910149055313,-.0870113769896301,-.3566749439387327
4113,47,3265,47,233,9,04apr2020,Tennessee,7.551186867296149,3.737669618283368,.5927384739984936,2.128231705849268,5.455321115357702,2.302585092994046,.3493756414571214,.3566749439387327
4168,47,3538,50,273,3,05apr2020,Tennessee,7.585788821732034,3.784189633918261,.5417559244573491,1.992430164690206,5.61312810638807,1.386294361119891,.1578069910303688,-.9162907318741553
4223,47,3753,65,215,15,06apr2020,Tennessee,7.617267813628347,3.970291913552122,.5271909778522552,1.485385263764122,5.375278407684165,2.772588722239781,-.2378496987039052,1.386294361119891
4278,47,4010,72,257,7,07apr2020,Tennessee,7.581719640125308,4.0943445622221,.3576948318394777,1.6094379124341,5.552959584921617,2.079441541679836,.177681177237452,-.6931471805599454
4333,47,4246,83,236,11,08apr2020,Tennessee,7.351158226430694,4.110873864173311,-.1899942287056149,1.066351426449888,5.468060141135132,2.484906649788,-.0848994437864858,.4054651081081646
4388,47,4456,95,210,12,09apr2020,Tennessee,7.370860166536716,4.158883083359671,-.1724131801687294,.757685701697516,5.351858133476067,2.564949357461537,-.1162020076590649,.0800427076735364
4443,47,4793,104,337,9,10apr2020,Tennessee,7.474204806496124,4.204692619390966,-.0503564197892352,.7081850579244855,5.823045895483019,2.302585092994046,.4711877620069522,-.2623642644674908
4498,47,4983,107,190,3,11apr2020,Tennessee,7.449498005382849,4.110873864173311,-.1016888619133001,.3732042458899429,5.25227342804663,1.386294361119891,-.570772467436389,-.9162907318741553
4553,47,5144,107,161,0,12apr2020,Tennessee,7.382124365737512,4.060443010546419,-.203664455994522,.2762533766281581,5.087596335232384,0,-.1646770928142463,-1.386294361119891
4608,47,5483,114,339,7,13apr2020,Tennessee,7.456454555176209,3.912023005428146,-.160813258452138,-.058268908123976,5.828945617610207,2.079441541679836,.7413492823778238,2.079441541679836
4663,47,5654,123,171,9,14apr2020,Tennessee,7.405495663199472,3.951243718581428,-.1762239769258356,-.1431008436406729,5.147494476813453,2.302585092994046,-.6814511407967547,.2231435513142102
4718,47,5864,135,210,12,15apr2020,Tennessee,7.389563953677635,3.970291913552122,.0384057272469418,-.1405819506211894,5.351858133476067,2.564949357461537,.2043636566626139,.2623642644674908
4773,47,6077,142,213,7,16apr2020,Tennessee,7.391415234675359,3.871201010907891,.0205550681386422,-.2876820724517803,5.365976015021851,2.079441541679836,.0141178815457845,-.485507815781701
4828,47,6423,146,346,4,17apr2020,Tennessee,7.396948602621014,3.761200115693562,-.0772562038751108,-.4434925036974033,5.849324779946859,1.6094379124341,.4833487649250081,-.4700036292457355
4883,47,6624,148,201,2,18apr2020,Tennessee,7.403670290012373,3.737669618283368,-.0458277153704758,-.3732042458899429,5.308267697401205,1.09861228866811,-.5410570825456542,-.5108256237659905
4938,47,6824,151,200,3,19apr2020,Tennessee,7.427144133408616,3.80666248977032,.0450197676711035,-.2537805207760995,5.303304908059076,1.386294361119891,-.0049627893421293,.2876820724517808
4993,47,6994,156,170,5,20apr2020,Tennessee,7.321188556739478,3.761200115693562,-.135265998436731,-.1508228897345836,5.14166355650266,1.791759469228055,-.1616413515564155,.4054651081081644
1694,48,2,0,0,0,20feb2020,Texas,0,0,-1.09861228866811,0,0,0,0,0
1749,48,4,0,2,0,21feb2020,Texas,1.09861228866811,0,0,0,1.09861228866811,0,1.09861228866811,0
1804,48,4,0,0,0,22feb2020,Texas,1.09861228866811,0,0,0,0,0,-1.09861228866811,0
1859,48,4,0,0,0,23feb2020,Texas,1.09861228866811,0,0,0,0,0,0,0
1914,48,10,0,6,0,24feb2020,Texas,2.19722457733622,0,1.09861228866811,0,1.945910149055313,0,1.945910149055313,0
1969,48,10,0,0,0,25feb2020,Texas,2.19722457733622,0,1.09861228866811,0,0,0,-1.945910149055313,0
2024,48,10,0,0,0,26feb2020,Texas,2.19722457733622,0,1.504077396776274,0,0,0,0,0
2079,48,10,0,0,0,27feb2020,Texas,2.19722457733622,0,2.19722457733622,0,0,0,0,0
2134,48,11,0,1,0,28feb2020,Texas,2.079441541679836,0,.980829253011726,0,.6931471805599453,0,.6931471805599453,0
2189,48,11,0,0,0,29feb2020,Texas,2.079441541679836,0,.980829253011726,0,0,0,-.6931471805599453,0
